,page_link,product_name,item_no,description,style,material,type_class,color,rating
942,https://www.overstock.com/Home-Garden/Furniture-of-America-Primavera-Modern-Linen-Sofa/9812401/product.html?refccid=QTTIRS32BGGL372F3RBQTWS3ZY&searchidx=943,Furniture of America Primavera Modern Linen Sofa,16978240,"Modernize your living room seating arrangement instantly with this Furniture of America Primavera modern linen sofa. The tufted back decoration and outward-curving arms of this sofa fit right into your trendy living room, brightening the space with your choice of contemporary upholstery colors. The linen sofa is casual enough for everyday use yet sophisticated enough for use in your formal living room or den.","Modern & Contemporary, Transitional","Foam, Linen, Poly Synthetic Fiber, Veneer, Wood",Sofa,"Blue, Green, Yellow",3.8
943,https://www.overstock.com/Home-Garden/Southern-Motions-Inspire-Power-Headrest-Reclining-Sofa/22330479/product.html?refccid=QTTIRS32BGGL372F3RBQTWS3ZY&searchidx=944,Southern Motion's Inspire Power Headrest Reclining Sofa,27971927,"The Inspire is bound to be one of Southern Motion's all-time best sellers. The thick double-boxed seat cushions create the absolute best sitting sofa in the industry. French seams outline the classically shaped arms, seats, and backs. A crosshatch motif is used in the seats and backs that give the style just enough edge without taking away from the mainstream. Sleek design meets the other world comfort - the Inspire has it all!",Transitional,Leather,Sofa,Red,0.0
944,https://www.overstock.com/Home-Garden/Everly-Contemporary-Grey-Sofa/22047290/product.html?refccid=QTTIRS32BGGL372F3RBQTWS3ZY&searchidx=945,Everly Contemporary Grey Sofa,27720518,"Petite versatility from this contemporary grey sofa is the perfect addition for any small living room. Transform the sectional into a bed, or place the chaise on either side for ultimate variety and comfort.","Square Arms, Track Arms","Fabric, Plastic, Wood",Sofa,"Black, Grey",0.0
945,https://www.overstock.com/Home-Garden/Camden-Grey-Linen-Sofa/8136734/product.html?refccid=QTTIRS32BGGL372F3RBQTWS3ZY&searchidx=946,Camden Grey Linen Sofa,15480737,"Add color and accent your living space with the Camden Grey Linen Sofa. With a design combining traditional, modern and contemporary styles, the grey sofa has a design that is both decorative and comfortable for guests. This sofa is made of linen and has a solid birch frame for support.",Traditional,"Fabric, Foam, Linen",Sofa,Grey,4.5
946,https://www.overstock.com/Home-Garden/LeisureMod-Mid-Century-Florence-Tufted-Buttoned-Black-Leather-Sofa/14427871/product.html?refccid=QTTIRS32BGGL372F3RBQTWS3ZY&searchidx=947,LeisureMod Mid-Century Florence Tufted Buttoned Black Leather Sofa,20994426,Please note:Orders of 151 pounds or more will be shipped via Freight carrier and our Oversized Item Delivery/Return policy will apply.Please click here for more information.,Mid-Century Modern,"Foam, Leather, Wood",Sofa,Black,0.0
947,https://www.overstock.com/Home-Garden/Modern-Italian-Leather-Upholstered-Sofa/22466395/product.html?refccid=QTTIRS32BGGL372F3RBQTWS3ZY&searchidx=948,Modern Italian Leather Upholstered Sofa,28094376,"This gorgeous modern sectional is the statement piece your living room is looking for. Whether you are looking to entertain or relax after a stressful day, this sofa is the perfect item for both. Available in a luxurious cream or grey leather, you will be able to match the current decor in your home.",Modern & Contemporary,Leather,Sofa,"Grey, Off-White",0.0
948,https://www.overstock.com/Home-Garden/Yellow-Italian-Leather-Sofa/13519403/product.html?refccid=QTTIRS32BGGL372F3RBQTWS3ZY&searchidx=949,Yellow Italian Leather Sofa,20201337,"This Yellow Italian Leather Sofa has a composition of top grain Italian leather and PVC matchwith a wood frame. The comfortable and stylish piece features a plush bustle back, pillow top armrest and top grain Italian leather.",Modern & Contemporary,"Bonded Leather, Vinyl, Wood",Sofa,Yellow,5.0
949,https://www.overstock.com/Home-Garden/Bonded-Leather-sofa/14124689/product.html?refccid=QTTIRS32BGGL372F3RBQTWS3ZY&searchidx=950,Bonded Leather sofa,20729785,"The modern appeal of the Lesley Series will make a lasting impression with your visitors. This sofa will make an ideal choice in the office and as waiting room seating. The contemporary design of this furniture adapts in several different settings. This sofa features tufted cushions and stainless steel frame enclosure. Not only will this sofa fit in a professional environment, but will add a modern look to your home.",Modern & Contemporary,"Foam, Leather, Stainless Steel",Sofa,"Brown, Grey",4.0
950,https://www.overstock.com/Home-Garden/Natalia-Sofa/11829166/product.html?refccid=QTTIRS32BGGL372F3RBQTWS3ZY&searchidx=951,Natalia Sofa,18733799,The overstuffed back & seat cushioning sits like a dream and provide the perfect balance of comfort & support. The clean lines and neutral color scheme blend well in any modern environment.,Transitional,"Fabric, Polyester, Wood",Sofa,Grey,0.0
951,https://www.overstock.com/Home-Garden/Kennedy-Mid-century-Modern-Neptune-Plush-Velvet-Classic-Sofa/10773590/product.html?refccid=QTTIRS32BGGL372F3RBQTWS3ZY&searchidx=952,Kennedy Mid-century Modern Neptune Plush Velvet Classic Sofa,17823965,"One of the differences you will find in the design of the Kennedy Sofa from that of a typical mid century cube shape is the arms are dropped lower than the height of the back. This lower arm concept is one of the elements responsible for the improved seating comfort. From a visual perspective, the stationary fixed back of Kennedy features a well placed single row of button tufting while still spanning the entire width of the sofa body. The arms do not integrate into back space rather they end where the back begins. This allows for a cleaner, more lineal design visual while accommodating for the practical comforts of everyday use. The 3 individual mid century modern seat cushion design features a multi-density foam core but you may notice they are plump and amply overstuffed with down. A richly comfortable seating experience results from a streamlined mid century modern seat cushion design. A substantial and intriguing 90 degree angle modern craftsman wooden block leg frame system holds the design to its iconic mid century modern architectural roots. From the wood frame, to the down feather stuffed cushions to the stitching of the upholstery, Kennedy is crafted entirely by hand.  ","Mid-Century Modern, Modern & Contemporary","Velvet, Wood",Sofa,Blue,0.0
952,https://www.overstock.com/Home-Garden/Hanny-Grey-Velvet-Sofa/10425954/product.html?refccid=QTTIRS32BGGL372F3RBQTWS3ZY&searchidx=953,Hanny Grey Velvet Sofa,17524563,"Modeled after its 18th-century forebearer, this stately Hanny sofa remains faithful to the original with handsome bronze nailhead trim and rolled English arms. Its oversized shape and grey velvet upholstery transcend the bounds of time. Featuring a solid wood frame with bun shaped legs, this sofa offers exceptional comfort and will be a coveted focal point in your home.",Modern & Contemporary,"Velvet, Wood",Sofa,Grey,0.0
953,https://www.overstock.com/Home-Garden/Furniture-of-America-Revon-Classic-Stitched-Top-Grain-Leather-Match-Brown-Reclining-Sofa/16326838/product.html?refccid=QTTIRS32BGGL372F3RBQTWS3ZY&searchidx=954,Furniture of America Revon Classic Stitched Top Grain Leather Match Brown Reclining Sofa,22689114,"With cozy foam-filled padding and pillow top accents, there is no denying the comfort this transitional reclining sofa can offer. The weathered brown top grain leather match is a plush, luxurious touch that will finish off your cozy TV room or classic man cave.","Casual, Modern & Contemporary, Transitional","Faux Leather, Metal, Wood","Recliner, Sofa",Brown,0.0
954,https://www.overstock.com/Home-Garden/Gavin-Blue-Linen-Sofa/9408711/product.html?refccid=QTTIRS32BGGL372F3RBQTWS3ZY&searchidx=955,Gavin Blue Linen Sofa,16596664,"Inspired by classic Mid-Century design,The Gavin sofa will add immediate style and comfort to any room. Supported with a kiln dried solid wood frame and antique brown ash wood trim and legs, this sofa is built to last. Designed with a throwback emphasis to yesteryear, this handsome sofa features clean lines that meld nicely with nearly any decorative setting. A large design provides seating for the whole family while watching TV or hanging out on game night. Foam cushions add comfort that will quickly make this handmade sofa your favorite seat.","Americana, Transitional, Urban",Linen,Sofa,Blue,4.8
955,https://www.overstock.com/Home-Garden/Signature-Design-by-Ashley-Gilmer-Gunmetal-Sofa/13517079/product.html?refccid=QTTIRS32BGGL372F3RBQTWS3ZY&searchidx=956,Signature Design by Ashley Gilmer Gunmetal Sofa,20199472,"Whether your style is American classic, contemporary or an electric mix, the beautifully versatile Gilmer sofa is sure to look right at home. Distinctive elements include sloped track arms, t-cushions with welt trim and a decadently plush chenille upholstery in a rich neutral shade. Frame constructions have been rigorously tested to simulate the home and transportation environments for improved durability. Corners are glued, blocked and stapled. Seats and back spring rails are cut from 7/8"" hardwood. Stripes and patterns are match cut. All fabrics are pre-approved for wearability and durability against AHFA standards. Cushion cores are constructed of low melt fiber wrapped over high quality foam.",Modern & Contemporary,Polyester,Sofa,Grey,0.0
956,https://www.overstock.com/Home-Garden/Yellow-Genuine-Leather-Sofa/13519396/product.html?refccid=QTTIRS32BGGL372F3RBQTWS3ZY&searchidx=957,Yellow Genuine Leather Sofa,20201331,"The Yellow Genuine Leather Sofa features plush bustle back, pillow top armrest, durable genuine leather and polished stainless steel sofa legs. Adding comfort to your living room, the piece is composed of genuine leather and PVC match with a wood frame structure.",Modern & Contemporary,"Leather, Vinyl, Wood",Sofa,Yellow,0.0
957,https://www.overstock.com/Home-Garden/AF-Lifestyle-Mid-Century-Modern-Ida-Sofa/19844076/product.html?refccid=QTTIRS32BGGL372F3RBQTWS3ZY&searchidx=958,AF Lifestyle Mid-Century Modern Ida Sofa,25775695,"Mid-Century Modern Ida Sofa by AF Lifestyle features a versatile contemporary design with clean modern lines nd a casual stylish appeal. Upholstered in a durable polyester blend with tufted cushions adding a classic element of style. Minimal assembly required and available in your choice of Heather Grey, Charcoal Grey, Wheatgrass Green, Duck Egg or Oatmeal color options.","Mid-Century Modern, Modern & Contemporary",Polyester Blend,Sofa,,0.0
958,https://www.overstock.com/Home-Garden/Handy-Living-Denver-Red-Velvet-Sofa/22612402/product.html?refccid=QTTIRS32BGGL372F3RBQTWS3ZY&searchidx=959,Handy Living Denver Red Velvet Sofa,28223806,"The Denver sofa is covered in a brick red velvet fabric and boasts a transitional design that will elevate your home. The sofa features flared arms, a pillow back design, pocket coils and a thick foam cushion for extraordinary comfort.","Modern & Contemporary, Traditional, Transitional","Polyester, Velvet",Sofa,Red,0.0
959,https://www.overstock.com/Home-Garden/Loxley-Traditional-Grey-Sofa/22099820/product.html?refccid=LZNGZNFTGF5L5ZKNYNQJN3LHZA&searchidx=960,Loxley Traditional Grey Sofa,27766413,"Add a modern sense of personality to a living room with this traditional dove grey sofa. Upholstered in a linen-like texture, the soft and pillowy cushions feature clean lines and four coordinating accent pillows.",Traditional,"Fabric, Wood",Sofa,"Brown, Grey",4.0
960,https://www.overstock.com/Home-Garden/Simmons-Upholstery-Medusa-Cinnamon-Sofa/14418658/product.html?refccid=LZNGZNFTGF5L5ZKNYNQJN3LHZA&searchidx=961,Simmons Upholstery Medusa Cinnamon Sofa,20986416,"Simmons Upholstery sofa with an overstuffed plush back and seat, attached pillow top seat cushions, contrast stitch, and a stylish arm on this sofa which is covered in a faux leather in a deep cinnamon color that complete the great look and feel of this sofa.",Transitional,"Faux Leather, Foam, Wood",Sofa,Brown,0.0
961,https://www.overstock.com/Home-Garden/Furniture-of-America-Hiigins-Contemporary-Tufted-Linen-Brown-Sofa/14415872/product.html?refccid=LZNGZNFTGF5L5ZKNYNQJN3LHZA&searchidx=962,Furniture of America Hiigins Contemporary Tufted Linen Brown Sofa,20983927,"The button tufted cushions and welt trim create a classic looking sofa with a cozy, casual vibe. Brown linen upholstery continues the homey vibe while providing a plush space to enjoy quality time.","Casual, Modern & Contemporary","Foam, Linen, Wood",Sofa,Brown,0.0
962,https://www.overstock.com/Home-Garden/Elle-Decor-Porter-Sofa/16767804/product.html?refccid=LZNGZNFTGF5L5ZKNYNQJN3LHZA&searchidx=963,Elle Decor Porter Sofa,23076448,"Settle in for movie night with friends and family in this porter sofa from Elle Decor. This sofa's sturdy wood frame and thick cushions provide lumbar support, while its neutral hue melds with your decor.",Modern & Contemporary,"Fabric, Wood",Sofa,"Black, Cream, Tan",4.0
963,https://www.overstock.com/Home-Garden/Faux-Leather-Adjustable-Sofa-In-Black-And-White-Checker/20625836/product.html?refccid=LZNGZNFTGF5L5ZKNYNQJN3LHZA&searchidx=964,Faux Leather Adjustable Sofa In Black And White Checker,26464945,"Incorporate this most stylish furniture piece in your d cor comprising an adjustable sofa, combine art deco style and versatility with this sleek adjustable sofa for any living space. This adjustable sofa features black and white check patterned cushion seat and back, featuring a comfy faux leather upholstery and a simplistic design, this adjustable sofa livens up any den or home office. You can adorn this in your bedroom, living room or any space of your choice. Being adjustable in functioning this sofa can be inclined to a straight line angle and thus can serve as a bed too.Up:67"" x 32"" x 29""HFlat:67"" x 39"" x 14""H",Americana,Faux Leather,Sofa,Black,5.0
964,https://www.overstock.com/Home-Garden/K-B-Beige-Klik-Klak-Sofa-Bed/8398320/product.html?refccid=LZNGZNFTGF5L5ZKNYNQJN3LHZA&searchidx=965,K&B Beige Klik-Klak Sofa Bed,15699854,Add this beautifully crafted Klik Klak Microfiber Sofa Bed to any room of your home. Designed to unfold easily to convert into a bed when needed with two positions available. This lovely sofa is perfect for apartments without a lot of space.,Modern & Contemporary,"Microfiber, Wood",Sofa,Beige,1.7
